4270000,10.8912,7.84331,8.58658
4280000,10.9045,7.80958,8.60988
4290000,10.909,7.77923,8.62532
4300000,10.9208,7.71445,8.62844
4310000,10.9455,7.69207,8.61719
4320000,10.9722,7.64349,8.65591
4330000,10.9964,7.63134,8.67887
4340000,11.0219,7.60747,8.71001
4350000,11.0061,7.55476,8.69748
4360000,11.0081,7.53459,8.69845
4370000,11.0278,7.54861,8.70149
4380000,11.0345,7.62986,8.7116
4390000,11.0224,7.65611,8.70885
4400000,11.0419,7.62353,8.72094
4410000,11.0412,7.64784,8.74773
4420000,11.0815,7.63408,8.77032
4430000,11.139,7.63747,8.77384
4440000,11.1721,7.66532,8.78532
4450000,11.1721,7.70615,8.83015
4460000,11.1763,7.73848,8.85757
4470000,11.2065,7.73628,8.87249
4480000,11.2391,7.72272,8.87886
4490000,11.2704,7.77081,8.88224
4500000,11.3207,7.75758,8.88253
4510000,11.332,7.78811,8.90187
4520000,11.3407,7.80572,8.92209
4530000,11.3738,7.78849,8.91895
4540000,11.3568,7.84585,8.91547
4550000,11.3958,7.85909,8.90215
4560000,11.4165,7.84633,8.90955
4570000,11.4516,7.84745,8.90246
4580000,11.4657,7.82219,8.88989
4590000,11.4581,7.82664,8.8541
4600000,11.4821,7.82216,8.82792
4610000,11.5124,7.80671,8.81699
4620000,11.5309,7.78718,8.83283
4630000,11.547,7.84225,8.83601
4640000,11.5514,7.88412,8.8222
4650000,11.5609,7.91186,8.82708
4660000,11.5907,7.94611,8.78109
4670000,11.5939,7.98074,8.75469
4680000,11.5685,7.99016,8.72057
4690000,11.6176,7.97513,8.68906
4700000,11.6466,7.96302,8.68457
4710000,11.6658,7.96812,8.68334
4720000,11.6972,7.93856,8.71807
4730000,11.7095,7.95067,8.73802
4740000,11.734,7.9585,8.76308
4750000,11.7415,7.9304,8.74732
4760000,11.7332,7.90889,8.74539
4770000,11.7404,7.93174,8.71981
4780000,11.7287,7.96106,8.72975
4790000,11.7113,8.00709,8.74252
4800000,11.7187,8.01054,8.75507
4810000,11.7549,8.03189,8.7791
4820000,11.761,8.06789,8.76706
4830000,11.8081,8.09714,8.80564
4840000,11.8418,8.15919,8.85538
4850000,11.8449,8.19521,8.85197
4860000,11.8698,8.16051,8.83407
4870000,11.876,8.06564,8.85982
4880000,11.8922,8.05517,8.8722
4890000,11.8962,8.04605,8.87784
4900000,11.9124,7.99274,8.87453
4910000,11.949,7.99534,8.90329
4920000,11.9647,7.95785,8.88122
4930000,11.9871,7.93845,8.89337
4940000,11.9956,7.95925,8.88277
4950000,12.0179,7.9637,8.87777
4960000,12.0559,7.94386,8.88927
4970000,12.0605,7.94942,8.93168
4980000,12.0658,7.98291,8.92709
4990000,12.0861,7.99151,8.96726
5000000,12.1001,8.01795,8.93289
5010000,12.1287,8.0449,8.94479
5020000,12.1363,8.02606,8.93439
5030000,12.162,7.99235,8.90268
5040000,12.1755,8.02824,8.91105
5050000,12.2286,8.09771,8.93902
5060000,12.2311,8.10873,8.94891
5070000,12.2257,8.09168,8.95236
5080000,12.2171,8.08135,8.96565
5090000,12.2231,8.07365,8.94201
5100000,12.234,8.07695,8.91891
5110000,12.2367,8.0384,8.89127
5120000,12.2267,8.00462,8.94487
5130000,12.2158,7.98126,8.93794
5140000,12.2459,7.95383,9.05483
5150000,12.2544,7.94359,9.11885
5160000,12.2382,7.87294,9.09187
5170000,12.2361,7.85194,9.07488
5180000,12.2675,7.8556,9.06913
5190000,12.2354,7.86116,9.08621
5200000,12.2521,7.8735,9.06545
5210000,12.272,7.87031,9.0779
5220000,12.2873,7.88405,9.07714
5230000,12.3298,7.9083,9.08264
5240000,12.3461,7.92852,9.08882
5250000,12.4023,7.93439,9.08521
5260000,12.4108,7.92749,9.11281
5270000,12.4431,7.919,9.13937
5280000,12.4963,7.8789,9.1942
5290000,12.5174,7.91046,9.22146
5300000,12.5499,7.96771,9.19003
5310000,12.5686,8.02514,9.20973
5320000,12.5959,8.0669,9.1957
5330000,12.6354,8.06616,9.18337
5340000,12.6577,8.08341,9.14995
5350000,12.6907,8.09724,9.13867
5360000,12.7291,8.10394,9.13564
5370000,12.7443,8.11749,9.12342
5380000,12.7087,8.11441,9.12183
5390000,12.7132,8.07031,9.09926
5400000,12.7048,8.10378,9.03109
